,event_type,time_stamp
7346,a11,117656
7347,a14,117659
7348,a14,117666
7349,a11,117667
7350,a14,117671
7351,a11,117672
7352,a11,117675
7353,a14,117679
7354,a11,117679
7355,a14,117683
7356,a11,117683
7357,a14,117687
7358,a11,117687
7359,a11,117712
7360,a14,117717
7361,a11,117717
7362,a11,117718
7363,a11,117735
7364,a14,117739
7365,a11,117739
7366,a11,117740
7367,a14,117743
7368,a11,117744
7369,a14,117751
7370,a11,117751
7371,a14,117753
7372,a11,117753
7373,a14,117757
7374,a11,117757
7375,a14,117761
7376,a11,117761
7377,a14,117769
7378,a11,117770
7379,a14,117774
7380,a11,117775
7381,a14,117779
7382,a11,117780
7383,a11,117784
7384,a14,117784
7385,a14,117784
7386,a14,117784
7387,a10,117784
7388,a11,117784
7389,a14,117784
7390,a10,117784
7391,a11,117785
7392,a11,117785
7393,a11,117785
7394,a14,117785
7395,a14,117787
7396,a14,117787
7397,a10,117787
7398,a17,117846
7399,a7,117860
7400,a6,117860
7401,a11,117860
7402,a11,117860
7403,a7,117863
7404,a6,117863
7405,a11,117864
7406,a7,117869
7407,a14,117869
7408,a11,117869
7409,a11,117869
7410,a17,117884
7411,a16,117885
7412,a2,118141
7413,a5,118178
7414,a5,118188
7415,a5,118193
7416,a2,118263
7417,a5,118338
7418,a6,118448
7419,a7,118452
7420,a0,118457
7421,a11,118457
7422,a14,118457
7423,a11,118507
7424,a7,118514
7425,a6,118514
7426,a11,118515
7427,a0,118621
7428,a11,118621
7429,a7,118629
7430,a7,118629
7431,a6,118629
7432,a14,118629
7433,a11,118629
7434,a11,118629
7435,a11,118629
7436,a8,118675
7437,a7,118675
7438,a11,118675
7439,a7,119084
7440,a7,119084
7441,a11,119085
7442,a2,119151
7443,a11,119151
7444,a7,119289
7445,a6,119289
7446,a11,119289
7447,a11,119290
7448,a7,119302
7449,a14,119302
7450,a11,119302
7451,a11,119302
7452,a1,119556
7453,a1,119566
7454,a14,119566
7455,a11,119567
7456,a1,119571
7457,a7,119617
7458,a14,119618
7459,a11,119618
7460,a11,119618
7461,a17,119623
7462,a17,119634
7463,a11,119665
7464,a7,119677
7465,a11,119678
7466,a11,119716
7467,a17,119810
7468,a6,119886
7469,a7,119931
7470,a6,119932
7471,a11,119932
7472,a7,120109
7473,a11,120109
7474,a7,120152
7475,a8,120152
7476,a6,120153
7477,a11,120153
7478,a5,120217
7479,a7,120277
7480,a11,120278
7481,a7,120320
7482,a6,120320
7483,a11,120321
7484,a14,120416
7485,a11,120417
7486,a1,120417
7487,a1,120474
7488,a1,120512
7489,a7,120527
7490,a7,120527
7491,a11,120527
7492,a7,120640
7493,a7,120640
7494,a7,120640
7495,a7,120640
7496,a14,120640
7497,a11,120641
7498,a11,120641
7499,a11,120641
7500,a11,120641
7501,a11,120641
7502,a11,120641
7503,a11,120641
7504,a5,120669
7505,a2,120684
7506,a2,120705
7507,a5,120739
7508,a11,120740
7509,a5,120751
7510,a7,120751
7511,a6,120751
7512,a11,120752
7513,a17,120759
7514,a7,120762
7515,a14,120763
7516,a11,120763
7517,a17,120765
7518,a2,120826
7519,a7,120877
7520,a11,120878
7521,a2,120942
7522,a6,121283
7523,a1,121286
7524,a0,121324
7525,a11,121324
7526,a14,121324
7527,a1,121333
7528,a14,121450
7529,a11,121450
7530,a14,121455
7531,a9,121455
7532,a11,121456
7533,a0,121466
7534,a11,121466
7535,a7,121486
7536,a6,121486
7537,a11,121486
7538,a11,121486
7539,a7,121518
7540,a6,121518
7541,a11,121518
7542,a9,121526
7543,a14,121526
7544,a0,121537
7545,a11,121537
7546,a7,121542
7547,a11,121543
7548,a17,121672
7549,a11,121678
7550,a6,121712
7551,a2,121868
7552,a11,121892
7553,a11,121899
7554,a11,121926
7555,a11,121926
7556,a7,121969
7557,a7,121969
7558,a11,121970
7559,a11,121973
7560,a6,121974
7561,a11,121976
7562,a6,121985
7563,a11,121987
7564,a7,122078
7565,a7,122078
7566,a6,122078
7567,a11,122078
7568,a11,122078
7569,a17,122129
7570,a17,122157
7571,a11,122185
7572,a7,122187
7573,a6,122187
7574,a11,122187
7575,a11,122187
7576,a7,122190
7577,a14,122190
7578,a11,122190
7579,a11,122190
7580,a2,122556
7581,a17,122594
7582,a17,122604
7583,a2,122630
7584,a11,122644
7585,a17,122671
7586,a17,122681
7587,a17,122687
7588,a17,122696
7589,a11,122722
7590,a6,122725
7591,a11,122795
7592,a0,122856
7593,a7,122885
7594,a6,122885
7595,a11,122885
7596,a7,122892
7597,a6,122892
7598,a11,122893
7599,a7,122975
7600,a8,122975
7601,a11,122976
7602,a8,122986
7603,a7,122986
7604,a11,122987
7605,a6,122987
7606,a5,123002
7607,a5,123002
7608,a2,123002
7609,a6,123073
7610,a6,123084
7611,a6,123095
7612,a6,123101
7613,a6,123129
7614,a1,123135
7615,a14,123150
7616,a11,123151
7617,a6,123166
7618,a6,123172
7619,a6,123177
7620,a6,123185
7621,a0,123196
7622,a11,123197
7623,a6,123197
7624,a11,123220
7625,a2,123230
7626,a6,123231
7627,a11,123231
7628,a6,123257
7629,a11,123257
7630,a1,123306
7631,a14,123306
7632,a10,123307
7633,a11,123307
7634,a7,123320
7635,a6,123320
7636,a11,123321
7637,a7,123331
7638,a6,123331
7639,a11,123332
7640,a7,123332
7641,a7,123333
7642,a7,123344
7643,a8,123344
7644,a6,123344
7645,a11,123345
7646,a7,123346
7647,a5,123349
7648,a7,123354
7649,a6,123354
7650,a11,123354
7651,a11,123354
7652,a2,123401
7653,a2,123405
7654,a7,123412
7655,a7,123412
7656,a6,123412
7657,a11,123412
7658,a5,123417
7659,a2,123418
7660,a5,123421
7661,a5,123443
7662,a5,123460
7663,a0,123462
7664,a11,123462
7665,a14,123462
7666,a5,123512
7667,a17,123541
7668,a17,123547
7669,a16,123552
7670,a5,123571
7671,a7,123578
7672,a11,123578
7673,a7,123629
7674,a6,123629
7675,a11,123629
7676,a7,123631
7677,a7,123632
7678,a14,123632
7679,a11,123632
7680,a11,123632
7681,a11,123645
7682,a2,123704
7683,a2,123747
7684,a6,123772
7685,a6,123780
7686,a6,123788
7687,a6,123798
7688,a6,123821
7689,a5,123832
7690,a6,123832
7691,a2,123835
7692,a2,123839
7693,a6,123841
7694,a6,123845
7695,a6,124081
7696,a6,124091
7697,a6,124098
7698,a11,124117
7699,a11,124121
7700,a6,124123
7701,a6,124132
7702,a7,124139
7703,a6,124139
7704,a11,124140
7705,a11,124140
7706,a6,124144
7707,a6,124148
7708,a6,124162
7709,a6,124173
7710,a0,124183
7711,a14,124184
7712,a11,124184
7713,a6,124197
7714,a6,124210
7715,a6,124225
7716,a6,124233
7717,a6,124240
7718,a6,124249
7719,a6,124260
7720,a6,124274
7721,a6,124282
7722,a6,124289
7723,a6,124293
7724,a6,124301
7725,a6,124309
7726,a6,124319
7727,a7,124328
7728,a6,124328
7729,a11,124329
7730,a6,124349
7731,a6,124364
7732,a6,124372
7733,a6,124399
7734,a8,124408
7735,a7,124408
7736,a11,124408
7737,a6,124415
7738,a6,124426
7739,a0,124428
7740,a11,124429
7741,a6,124431
7742,a6,124453
7743,a6,124457
7744,a6,124469
7745,a6,124473
7746,a6,124497
7747,a5,124504
7748,a6,124535
7749,a5,124550
7750,a5,124574
7751,a11,124591
7752,a6,124639
7753,a11,124658
7754,a6,124658
7755,a8,124660
7756,a7,124660
7757,a6,124661
7758,a11,124661
7759,a6,124666
7760,a11,124666
7761,a6,124667
7762,a6,124673
7763,a6,124707
7764,a6,124712
7765,a6,124721
7766,a7,124778
7767,a6,124778
7768,a11,124778
7769,a6,124784
7770,a6,124805
7771,a6,124840
7772,a7,124855
7773,a7,124855
7774,a11,124855
7775,a6,124871
7776,a6,124880
7777,a6,124921
7778,a6,124939
7779,a6,124943
7780,a6,124955
7781,a5,124966
7782,a17,124986
7783,a16,124995
7784,a17,124995
7785,a17,125002
7786,a6,125011
7787,a17,125027
7788,a6,125031
7789,a6,125040
7790,a6,125044
7791,a6,125066
7792,a7,125069
7793,a6,125069
7794,a11,125069
7795,a6,125072
7796,a7,125077
7797,a14,125077
7798,a11,125078
7799,a6,125083
7800,a6,125089
7801,a6,125097
7802,a6,125126
7803,a6,125135
7804,a6,125167
7805,a6,125180
7806,a6,125191
7807,a6,125198
7808,a6,125207
7809,a6,125225
7810,a6,125233
7811,a6,125237
7812,a6,125243
7813,a6,125248
7814,a6,125281
7815,a6,125289
7816,a6,125311
7817,a6,125317
7818,a6,125335
7819,a6,125354
7820,a6,125373
7821,a17,125513
7822,a17,125525
7823,a6,125536
7824,a6,125550
7825,a17,125554
7826,a6,125562
7827,a6,125570
7828,a6,125575
7829,a6,125613
7830,a6,125622
7831,a6,125642
7832,a6,125653
7833,a0,125658
7834,a11,125658
7835,a14,125658
7836,a6,125676
7837,a6,125688
7838,a6,125694
7839,a6,125715
7840,a7,125749
7841,a11,125750
7842,a7,125756
7843,a11,125756
7844,a6,125761
7845,a5,125768
7846,a0,125770
7847,a11,125770
7848,a5,125787
7849,a6,125790
7850,a6,125797
7851,a6,125808
7852,a6,125817
7853,a6,125823
7854,a6,125831
7855,a7,125840
7856,a11,125841
7857,a6,125862
7858,a6,125874
7859,a6,125880
7860,a6,125884
7861,a6,125897
7862,a6,125907
7863,a6,125912
7864,a6,125912
7865,a6,125930
7866,a6,125934
7867,a6,125943
7868,a6,125955
7869,a5,125967
7870,a6,125986
7871,a6,125999
7872,a6,126016
7873,a17,126046
7874,a17,126052
7875,a6,126068
7876,a5,126071
7877,a6,126081
7878,a6,126094
7879,a6,126107
7880,a6,126119
7881,a6,126140
7882,a6,126152
7883,a7,126297
7884,a7,126297
7885,a11,126298
7886,a11,126379
7887,a5,126427
7888,a17,126431
7889,a7,126509
7890,a6,126509
7891,a11,126510
7892,a11,126510
7893,a7,126513
7894,a14,126513
7895,a11,126514
7896,a5,126562
7897,a5,126635
7898,a6,126770
7899,a6,126777
7900,a6,126783
7901,a2,126787
7902,a2,126788
7903,a11,126788
7904,a17,126800
7905,a0,126957
7906,a14,126957
7907,a11,126957
7908,a7,127013
7909,a14,127013
7910,a11,127013
7911,a2,127039
7912,a6,127048
7913,a8,127131
7914,a7,127131
7915,a6,127132
7916,a11,127132
7917,a3,127148
7918,a6,127148
7919,a11,127148
7920,a7,127178
7921,a11,127178
7922,a7,127265
7923,a6,127265
7924,a11,127265
7925,a17,127269
7926,a0,127272
7927,a11,127272
7928,a7,127273
7929,a11,127273
7930,a17,127282
7931,a17,127300
7932,a5,127312
7933,a4,127359
7934,a11,127391
7935,a1,127405
7936,a14,127406
7937,a11,127407
7938,a2,127464
7939,a7,127478
7940,a14,127478
7941,a11,127479
7942,a1,127684
7943,a14,127684
7944,a14,127684
7945,a14,127684
7946,a10,127685
7947,a11,127685
7948,a10,127685
7949,a11,127685
7950,a7,127740
7951,a7,127740
7952,a11,127740
7953,a7,127770
7954,a14,127770
7955,a11,127771
7956,a14,127777
7957,a14,127777
7958,a14,127777
7959,a11,127777
7960,a11,127778
7961,a10,127778
7962,a17,127873
7963,a17,127936
7964,a7,127948
7965,a7,127948
7966,a6,127948
7967,a11,127948
7968,a7,127950
7969,a14,127951
7970,a11,127951
7971,a11,127951
7972,a17,127966
7973,a5,128054
7974,a11,128117
7975,a5,128240
7976,a11,128254
7977,a17,128354
7978,a7,128378
7979,a6,128378
7980,a11,128379
7981,a5,128386
7982,a17,128411
7983,a17,128415
7984,a6,128495
7985,a1,128586
7986,a11,128586
7987,a14,128586
7988,a14,128586
7989,a10,128586
7990,a14,128586
7991,a11,128586
7992,a7,128610
7993,a11,128611
7994,a1,128611
7995,a14,128611
7996,a14,128611
7997,a14,128611
7998,a11,128611
7999,a10,128611
8000,a11,128611
8001,a10,128611
8002,a7,128661
8003,a8,128661
8004,a6,128661
8005,a11,128661
8006,a2,128691
8007,a7,128705
8008,a11,128706
8009,a7,128766
8010,a14,128766
8011,a11,128766
8012,a11,128766
8013,a7,128902
8014,a14,128902
8015,a11,128902
8016,a2,128909
8017,a1,128956
8018,a14,128956
8019,a10,128957
8020,a11,128957
8021,a11,128957
8022,a7,129093
8023,a11,129094
8024,a11,129118
8025,a2,129143
8026,a7,129182
8027,a7,129182
8028,a11,129183
8029,a11,129183
8030,a7,129252
8031,a6,129252
8032,a11,129252
8033,a11,129252
8034,a7,129278
8035,a11,129279
8036,a17,129334
8037,a5,129397
8038,a13,129400
8039,a1,129486
8040,a14,129486
8041,a10,129486
8042,a11,129486
8043,a11,129637
8044,a11,129732
8045,a6,129735
8046,a7,129764
8047,a6,129764
8048,a11,129765
8049,a11,129765
8050,a11,129820
8051,a2,129838
8052,a17,129844
8053,a11,129847
8054,a16,129847
8055,a11,129852
8056,a6,129852
8057,a7,130138
8058,a11,130139
8059,a4,130229
8060,a6,130230
8061,a11,130230
8062,a2,130288
8063,a15,130289
8064,a2,130291
8065,a13,130318
8066,a14,130387
8067,a10,130387
8068,a11,130387
8069,a5,130415
8070,a7,130446
8071,a6,130446
8072,a11,130446
8073,a7,130478
8074,a11,130479
8075,a7,130625
8076,a7,130625
8077,a11,130625
8078,a7,130831
8079,a7,130831
8080,a6,130831
8081,a11,130832
8082,a11,130832
8083,a7,130837
8084,a7,130837
8085,a14,130837
8086,a11,130837
8087,a11,130838
8088,a1,130939
8089,a14,130939
8090,a10,130939
8091,a11,130939
8092,a10,130939
8093,a11,130939
8094,a11,130979
8095,a11,131004
8096,a11,131007
8097,a11,131052
8098,a11,131170
8099,a11,131249
8100,a11,131249
8101,a11,131265
8102,a6,131399
8103,a11,131489
8104,a11,131489
8105,a7,131571
8106,a11,131572
8107,a11,131608
8108,a1,131612
8109,a14,131612
8110,a11,131612
8111,a1,131614
8112,a11,131657
8113,a7,131678
8114,a11,131679
8115,a1,131793
8116,a14,131793
8117,a11,131793
8118,a10,131793
8119,a11,131793
8120,a10,131793
8121,a1,131815
8122,a2,131819
8123,a2,131820
8124,a7,131820
8125,a2,131820
8126,a6,131820
8127,a6,131820
8128,a11,131821
8129,a11,131821
8130,a2,131821
8131,a2,131821
8132,a11,131821
8133,a2,131821
8134,a6,131823
8135,a6,131824
8136,a11,131824
8137,a11,131824
8138,a11,131824
8139,a6,131827
8140,a7,131951
8141,a11,131952
8142,a7,131956
8143,a11,131957
8144,a7,132067
8145,a7,132067
8146,a11,132068
8147,a11,132068
8148,a17,132114
8149,a16,132118
8150,a17,132161
8151,a17,132164
8152,a16,132166
8153,a2,132195
8154,a11,132196
8155,a2,132196
8156,a2,132196
8157,a2,132196
8158,a2,132196
8159,a2,132197
8160,a11,132197
8161,a11,132197
8162,a11,132197
8163,a11,132198
8164,a11,132198
8165,a11,132199
8166,a11,132199
8167,a6,132200
8168,a11,132201
8169,a7,132258
8170,a6,132258
8171,a11,132258
8172,a7,132266
8173,a14,132266
8174,a11,132267
8175,a11,132280
8176,a1,132363
8177,a14,132363
8178,a11,132363
8179,a10,132363
8180,a1,132390
8181,a1,132390
8182,a1,132391
8183,a14,132391
8184,a1,132391
8185,a11,132391
8186,a1,132391
8187,a11,132391
8188,a1,132391
8189,a11,132391
8190,a14,132391
8191,a11,132391
8192,a11,132392
8193,a11,132392
8194,a1,132392
8195,a1,132392
8196,a1,132392
8197,a14,132392
8198,a11,132392
8199,a1,132392
8200,a11,132392
8201,a11,132393
8202,a1,132393
8203,a14,132393
8204,a11,132393
8205,a11,132393
8206,a11,132393
8207,a11,132393
8208,a11,132393
8209,a11,132393
8210,a6,132429
8211,a6,132442
8212,a6,132444
8213,a17,132718
8214,a6,132840
8215,a2,132845
8216,a2,132850
8217,a2,132853
8218,a15,132854
8219,a7,132901
8220,a14,132901
8221,a11,132901
8222,a2,132922
8223,a2,132924
8224,a2,132925
8225,a2,132932
8226,a2,132934
8227,a6,132937
8228,a11,132938
8229,a2,132938
8230,a2,132942
8231,a2,132942
8232,a6,132948
8233,a11,132948
8234,a2,132949
8235,a2,132951
8236,a2,132953
8237,a15,132955
8238,a2,132955
8239,a2,132960
8240,a6,132967
8241,a11,132967
8242,a11,132973
8243,a2,132973
8244,a15,132992
8245,a2,132998
8246,a2,133001
8247,a8,133004
8248,a7,133004
8249,a11,133005
8250,a2,133009
8251,a2,133018
8252,a2,133025
8253,a2,133030
8254,a6,133030
8255,a11,133030
8256,a2,133031
8257,a2,133033
8258,a2,133039
8259,a15,133042
8260,a2,133043
8261,a2,133045
8262,a2,133047
8263,a2,133048
8264,a6,133052
8265,a2,133052
8266,a2,133053
8267,a2,133058
8268,a2,133064
8269,a2,133067
8270,a2,133071
8271,a2,133075
8272,a2,133081
8273,a2,133084
8274,a2,133086
8275,a2,133092
8276,a2,133094
8277,a2,133098
8278,a2,133099
8279,a2,133101
8280,a2,133103
8281,a2,133106
8282,a2,133107
8283,a6,133111
8284,a2,133113
8285,a2,133118
8286,a2,133121
8287,a2,133123
8288,a2,133126
8289,a15,133128
8290,a6,133131
8291,a11,133131
8292,a2,133132
8293,a11,133140
8294,a15,133147
8295,a6,133150
8296,a11,133150
8297,a2,133152
8298,a6,133159
8299,a11,133160
8300,a2,133166
8301,a15,133166
8302,a2,133167
8303,a6,133169
8304,a2,133169
8305,a2,133172
8306,a2,133175
8307,a15,133175
8308,a2,133183
8309,a6,133185
8310,a2,133185
8311,a6,133191
8312,a2,133194
8313,a2,133197
8314,a6,133198
8315,a11,133199
8316,a6,133200
8317,a2,133201
8318,a2,133202
8319,a6,133205
8320,a11,133206
8321,a6,133212
8322,a11,133214
8323,a11,133217
8324,a2,133224
8325,a15,133228
8326,a2,133235
8327,a2,133236
8328,a2,133240
8329,a2,133241
8330,a2,133244
8331,a2,133245
8332,a2,133247
8333,a6,133248
8334,a11,133248
8335,a2,133249
8336,a2,133253
8337,a2,133256
8338,a2,133257
8339,a15,133259
8340,a2,133260
8341,a2,133262
8342,a2,133264
8343,a2,133266
8344,a2,133267
8345,a11,133267
8346,a2,133275
8347,a2,133278
8348,a2,133280
8349,a2,133285
8350,a2,133287
8351,a2,133291
8352,a2,133297
8353,a7,133300
8354,a11,133301
8355,a2,133354
8356,a2,133358
8357,a2,133360
8358,a2,133362
8359,a2,133364
8360,a2,133366
8361,a2,133370
8362,a6,133370
8363,a2,133376
8364,a7,133379
8365,a6,133379
8366,a11,133380
8367,a11,133380
8368,a2,133382
8369,a15,133382
8370,a2,133384
8371,a2,133389
8372,a2,133391
8373,a6,133391
8374,a11,133392
8375,a2,133397
8376,a11,133397
8377,a2,133403
8378,a15,133403
8379,a6,133404
8380,a11,133405
8381,a2,133407
8382,a2,133412
8383,a2,133413
8384,a6,133415
8385,a2,133419
8386,a2,133420
8387,a15,133422
8388,a2,133423
8389,a2,133425
8390,a2,133427
8391,a2,133428
8392,a2,133433
8393,a2,133434
8394,a2,133437
8395,a2,133441
8396,a2,133446
8397,a2,133449
8398,a2,133461
8399,a2,133466
8400,a2,133509
8401,a7,133510
8402,a7,133510
8403,a11,133510
8404,a11,133510
8405,a7,133520
8406,a6,133520
8407,a11,133520
8408,a2,133560
8409,a2,133565
8410,a2,133567
8411,a2,133577
8412,a17,133598
8413,a11,133599
8414,a2,133603
8415,a2,133614
8416,a2,133625
8417,a2,133629
8418,a2,133632
8419,a2,133635
8420,a2,133636
8421,a2,133638
8422,a2,133645
8423,a2,133651
8424,a2,133655
8425,a2,133657
8426,a2,133660
8427,a2,133663
8428,a2,133664
8429,a2,133666
8430,a2,133668
8431,a2,133670
8432,a2,133674
8433,a2,133677
8434,a2,133678
8435,a17,133680
8436,a16,133682
8437,a2,133687
8438,a2,133690
8439,a2,133692
8440,a17,133695
8441,a2,133696
8442,a17,133699
8443,a2,133699
8444,a7,133701
8445,a6,133701
8446,a2,133701
8447,a11,133701
8448,a11,133701
8449,a2,133704
8450,a7,133709
8451,a14,133709
8452,a11,133710
8453,a11,133710
8454,a2,133711
8455,a2,133713
8456,a2,133715
8457,a2,133719
8458,a2,133727
8459,a2,133735
8460,a2,133738
8461,a2,133741
8462,a2,133743
8463,a2,133745
8464,a2,133750
8465,a2,133760
8466,a2,133763
8467,a1,133802
8468,a14,133802
8469,a10,133803
8470,a11,133803
8471,a11,133803
8472,a2,133936
8473,a2,133939
8474,a2,134132
8475,a2,134141
8476,a2,134149
8477,a2,134152
8478,a17,134153
8479,a2,134190
8480,a2,134232
8481,a2,134234
8482,a2,134237
8483,a2,134239
8484,a2,134258
8485,a6,134279
8486,a2,134284
8487,a2,134294
8488,a2,134297
8489,a2,134299
8490,a2,134302
8491,a2,134306
8492,a2,134309
8493,a2,134311
8494,a2,134313
8495,a2,134314
8496,a6,134317
8497,a11,134317
8498,a2,134320
8499,a2,134323
8500,a2,134326
8501,a6,134327
8502,a11,134327
8503,a2,134328
8504,a2,134330
8505,a2,134332
8506,a2,134335
8507,a2,134338
8508,a15,134338
8509,a2,134340
8510,a2,134342
8511,a2,134343
8512,a2,134345
8513,a2,134347
8514,a2,134350
8515,a2,134354
8516,a2,134356
8517,a2,134359
8518,a2,134365
8519,a2,134367
8520,a2,134369
8521,a2,134384
8522,a2,134388
8523,a2,134391
8524,a2,134396
8525,a2,134398
8526,a2,134401
8527,a2,134405
8528,a2,134407
8529,a2,134410
8530,a2,134411
8531,a2,134413
8532,a2,134414
8533,a2,134417
8534,a2,134420
8535,a2,134423
8536,a2,134424
8537,a2,134434
8538,a7,134436
8539,a11,134437
8540,a2,134438
8541,a2,134444
8542,a2,134450
8543,a2,134455
8544,a2,134457
8545,a2,134458
8546,a2,134467
8547,a11,134477
8548,a11,134477
8549,a11,134477
8550,a11,134479
8551,a11,134479
